objectID,area,volume,compactness,rectangularity,convexity,diameter,eccentricity
D00860.obj,7.8936809120402724,0.010781338447749419,37414.588047336365,0.031757263582269234,0.05238190826294415,1.1342920644670844,5.400854201893669
D00869.obj,5.270684684305403,0.1637008999074033,48.311063676186436,0.4738397356642607,0.5463960690607854,1.2172949436553986,2.92875804551136
D00921.obj,4.014435913657464,0.0015103029745144273,250780.0928287991,0.006077857016368815,0.008872549465219363,1.0632351457264757,1.7764963530757742
D00953.obj,5.9058274034088445,0.06304318182125936,458.2617722016944,0.15770505496973064,0.3551159722509021,1.0970315239317419,3.1247625527369007
m463.obj,9.40568949085927,0.12816792048520975,447.87916777453546,0.16677683068185903,0.6858073319155904,1.112600093460022,5.941019420007525
m464.obj,5.199515005826998,0.007633085353212157,21332.21228750714,0.07618657274629223,0.14883197915523308,1.0136932121205897,20.013773466401233
m465.obj,3.9415868439656254,0.043748786204000176,282.897369562265,0.5528112708727281,1.252609135021748,1.0151290145397978,50.73232193831397
m53.obj,0.48653935360757145,0.007562944992764768,17.80408523102859,0.17683205275278116,0.44757375029978674,1.0063769091275148,68.00841280946544
m54.obj,0.6100349057797948,0.012651248518537692,12.5413679506721,0.18449116294310727,0.6281978958629043,1.0102351772275657,39.613965221767835
m55.obj,0.5436565111025055,0.009898521212884417,14.500426338733213,0.1612120486532302,0.46886044136212696,1.0127003502318033,53.63515403017346
m56.obj,0.5226594016361928,0.009143051734319917,15.101551672637731,0.1662965369791197,0.6585618650546471,1.017201489005304,57.6709436841059
m57.obj,0.5257374822613888,0.008202899530920252,19.095000092389945,0.17344021393329428,0.6295079885427051,1.0050917875156562,78.96191206732068
m58.obj,0.9467452767507624,0.0562260232543714,2.37340761893864,0.1992756281546349,0.692793430425974,1.0185190377973286,5.317297907758239
m59.obj,4.2364331156974036,0.06480689195632065,160.06865712927092,1.6840110950557967,7.365542380769153,1.0050150603813457,78.12546448253767
m60.obj,0.6384209967588383,0.013185498458911588,13.233539183030851,0.09397849323601273,0.3187455186775046,1.0151230158794733,31.379855371195987
m61.obj,0.5240460965143023,0.013860399375055586,6.62376031989778,0.17811042293259596,0.5130664520852192,1.0187335792239094,31.02183238784565
m62.obj,0.6178665696464666,0.012367296917844293,13.635847795896959,0.16046892910523633,0.5470690230902904,1.0048021055717133,154.44586144100327
m63.obj,1.4110454693924896,0.07612972509873363,4.28609832091233,0.14904997566014042,0.5798562328985372,1.0015036727395712,2.2207439402837212
m64.obj,0.6120003236697662,0.012758943502090229,12.450108991025264,0.14411601467930854,0.5658395031095284,1.0068320314647647,46.86048349106131
m65.obj,0.8642550416833509,0.011983644953946649,39.74619187094811,0.041982668533777204,0.2010074430834924,1.0791478162600603,14.472802847945086
m66.obj,1.5230115637092483,0.019281153159608537,84.02165273754736,0.09597109735009571,0.3021933860815505,1.0029178184706218,15.709958905212423
m67.obj,0.5185915507369164,0.013761854856535423,6.511334256952119,0.15166329528329914,0.6835989028506138,1.0010723274889024,74.16489946756361
m68.obj,0.4106324939223568,0.006177891143633581,16.04083831927883,0.12712145524978397,0.4440196694450185,1.0104958448174175,38.4668798670439
m69.obj,0.548655946012227,0.012965410842056772,8.687110204748874,0.1419726649760515,0.5833883814332244,1.0046421340047267,41.34700101819078
m70.obj,0.4913080453470109,0.010093770539152275,10.29206212049107,0.08872733307657141,0.30783238290711995,1.0099440979433418,56.60635442727429
m71.obj,0.5248036617114255,0.01669977804150942,4.582651151778328,0.14292831176504403,0.46778075361573174,1.0118668540881655,24.582560864883526
m72.obj,0.5441498998569109,0.012952254365009607,8.492050295885699,0.11523493778416752,0.43831407356628477,1.0068670358208598,37.21851999675905
m73.obj,0.7414654509711304,0.027757119922515876,4.678122413638781,0.12017271238143522,0.36758393939422573,1.0228000714641279,25.675081709373128
m74.obj,0.39900355509673174,0.004308533240789833,30.256523546210683,0.03780216927212718,0.15496506511710112,1.002371045741855,56.082297829068956
m75.obj,0.5207904866489799,0.010576184441203264,11.16551402699955,0.06537776547984052,0.24533851536225726,1.01699288957594,21.28399715088857
m76.obj,0.4507749202048009,0.01176872887312183,5.847466556264847,0.08402443135844977,0.34914945106816114,1.0009211730962084,30.791598586167204
m77.obj,0.6611360575891416,0.012540624898324325,16.247322532371246,0.06743420574740254,0.25768242143930276,1.0225524138523951,27.237268921587294
m78.obj,0.4655215355111917,0.011316309741847094,6.965580318622985,0.06301724189594213,0.2734295919470284,1.0181127160257355,27.66590438889973
m79.obj,0.3195974110164522,0.005573637966579015,9.291372515181731,0.07746570772292713,0.37376078110809896,1.0181566859982667,63.88261988452844
m80.obj,0.43420538272160575,0.007733317778001646,12.103236574797235,0.06689522640197415,0.2732750241958344,1.0093575898807023,24.138158396909862
m81.obj,0.3804631738029416,0.007354905905275608,9.001839471098625,0.06308979165809192,0.26875802421283496,1.0012643705261315,29.275047595647127
D00031.obj,3.6065044666377197,0.0868924614768003,54.934205737327645,0.2844755256255918,0.5789991274495964,1.1687234594570435,19.634537027230067
D00110.obj,1.8420282904421041,0.01872730427661065,157.57451557065863,0.07665302361960213,0.11108944605835089,1.2293026009949706,55.21082188902732
D00121.obj,3.5344466881340155,0.06942392888786003,81.00159241106343,0.14870236400087813,0.1959301262292251,1.340122553995421,12.834580514050614
D00184.obj,7.740548537551342,0.23932031566155287,71.59846429587435,0.5419231871568787,0.7166076417056929,1.3280483780555588,8.337447532472051
D00210.obj,6.724695500020986,0.09692220878328357,286.2324662545704,0.18257025993648587,0.2381772450280803,1.3588120137877793,16.903217149292015
D00213.obj,2.588868588099105,0.05260442784014326,55.44125365275338,0.30813503343210125,0.3740615418206409,1.1230383665524033,33.937371631568205
D00217.obj,2.207278066313604,0.037860071957745794,66.33701105352314,0.22999870619803356,0.30710495483517586,1.1315701297736698,28.523773299053158
D00307.obj,4.255739642998856,0.08240902679917529,100.35134747877858,0.26582551660121856,0.5359157433118831,1.1083612776011664,25.193562817016193
D00322.obj,1.9905569802819107,0.0396382742102381,44.385589558657,0.19017873917859632,0.22850296408145748,1.1617532194476587,35.76162415034124
D00417.obj,4.080454426002229,0.08044391873789195,92.82966522323402,0.28967248619253927,0.3506659211663834,1.2295197529448805,34.9356474959037
D00538.obj,1.8545242884399424,0.05335589355679092,19.809814480040288,0.20164584997745313,0.25116690889760285,1.2109462116692056,14.19559540520802
D00545.obj,2.5324185995891177,0.033021798969942506,131.68995580574204,0.09817743368868881,0.15472787133898547,1.1616415252223897,18.508761379119413
D00552.obj,1.5871590464441305,0.04894210426814756,14.758550210928071,0.11187533070287452,0.2524251472675587,1.2044394190141943,5.908856961834066
D00565.obj,2.4985976985288563,0.06700630088389342,30.718877852294455,0.29011157006807897,0.6610535603594767,1.0697289363058289,54.26104250696235
D00650.obj,2.587229390619444,0.04934251182997103,62.89410293072163,0.23627692086378382,0.28933795683215513,1.1592750832632435,15.603244049692037
D00735.obj,3.80315583154822,0.08302800371881336,70.55548740536199,0.24933404447744237,0.4142021067954636,1.1834814707163777,18.69491180916111
D00836.obj,2.6754339001282164,0.08135995695804507,25.580491412838903,0.41053318984103254,0.7293820367821783,1.0755307379969437,9.204296753662259
D00839.obj,5.023645793228711,0.13579954652673004,60.786623296030804,0.4165167119524169,0.550347626336656,1.2683765083209166,38.56606690918228
D00969.obj,3.916908294166502,0.12195658139126421,35.72459823804105,0.25844533368271705,0.38760353822305493,1.2820058840680102,9.497768853088841
D00988.obj,4.586087822409781,0.03433231349777313,723.550068173824,0.1294193902893518,0.19323662023237126,1.2017753774337365,17.94305544313115
m945.obj,3.433265668602401,0.09570814553764734,39.063581281150306,0.19552122728896823,0.3255938987426308,1.2065252319640896,6.151163887170814
m946.obj,2.538892544990331,0.04061921937712232,87.70360435721769,0.15777973016269492,0.19577800615107224,1.144261257567082,15.790848362958641
m947.obj,2.0882275415193328,0.03598192823339041,62.188805992421045,0.11079677764186695,0.2004448495370056,1.1597098947344546,16.281820607948305
m948.obj,3.6879888760132205,0.14674526108126842,20.596255150957376,0.17091414739444025,0.2731272050738591,1.4112764177778923,1.6844195138048637
m949.obj,3.440670288309836,0.09599496674995653,39.08227829928529,0.15400094677208157,0.2789604155859245,1.328735171691485,5.624536308814124
m950.obj,4.084662016536905,0.03192481296345062,591.2338407043,0.04537926761509217,0.06474703588568559,1.4193781049431473,1.75106638848827
m951.obj,2.3930502697994376,0.050082466967783075,48.30940241069585,0.12648368889143793,0.3096924843565039,1.0844114465055041,63.90168253776663
D00016.obj,0.5417784754689764,0.0016592021350836908,510.7569337518019,0.011348524158857946,0.027250572546175928,1.0119045969466196,106.4390062724813
D00033.obj,0.5021171803083158,0.0013101962827327175,652.0638812619073,0.007246829790438256,0.02475003322386358,1.0016921683223317,116.6381596018065
D00040.obj,0.6631093295408206,0.00280107355506243,328.58975186447543,0.013115244210195972,0.048128275463231375,1.037893516353065,49.79546092118884
D00077.obj,0.6908628395301458,0.00227476908769427,563.4410575504999,0.009625040752376132,0.03102162859926347,1.0080664132812145,62.030722357090646
D00078.obj,0.8385299083812237,0.003133135803361797,531.061551671893,0.01045568574412992,0.03492428149964671,1.0592595323592797,25.265379963473453
D00462.obj,0.8330015676139402,0.0010591645337760117,4555.732575088841,0.006155207017093878,0.019530515630922545,1.018239464832669,63.26634312104862
D00514.obj,0.9906075039656907,0.0016104432831168748,3314.069396425776,0.011874515354662859,0.03219591727614574,1.0118510488702623,61.37649501820265
D00536.obj,0.7516759791678659,0.0029989441088293404,417.54462621529376,0.00788646997309669,0.027276552561979583,1.0572671759574914,10.962497742180794
D00555.obj,1.694009920131043,0.005169012524672596,1608.7194227979408,0.021802088173453138,0.07264491228272969,1.0034964077058348,36.45390965480379
D00558.obj,0.8483323843316176,0.0032818645367607476,501.19238392740994,0.021341017203166647,0.05748119866418402,1.0054033064590098,57.48784944588068
D00567.obj,0.5039228804405794,0.0020240911935375198,276.1720408106514,0.010649778089566556,0.03340387252159423,1.0053075589986937,59.704908189764254
D00621.obj,0.5404524383448455,0.0014187521596233817,693.4369780683198,0.009859747839475809,0.02339039174067756,1.0106650214322832,105.45714099540743
D00708.obj,0.7649882024785154,0.0029935204840842067,441.72031248959354,0.012574137588384495,0.0516542179399366,1.0260487962707194,55.920098007288495
D00750.obj,2.232664820211786,0.00417275340031641,5651.617679928673,0.016909664278523952,0.04847299229186301,1.0238317790935239,34.46211972131572
D00838.obj,0.763720446312733,0.00298232137020736,442.83506117431926,0.012598678786019614,0.051611666945614414,1.0249202863004427,56.17067106619201
D00847.obj,0.8394286689255448,0.0030416801975343536,565.2908012854099,0.010133487178460774,0.03385640355016482,1.0597643337632003,25.2661717194443
D00904.obj,0.5160824167591458,0.0020119900143654714,300.22936835943324,0.013500832276110456,0.06290508759279727,1.044972242961578,109.79589639894391
D00930.obj,1.0888166634396979,0.004442422840766936,578.3251991005428,0.014557318891546654,0.039062936104659725,1.04362019458932,29.409212042921215
D00931.obj,0.7412942807426343,0.002294320011382321,684.2449308396046,0.012398602874747993,0.03486463468502911,1.0268218033169827,56.80936960588613
D00974.obj,0.8883817681891935,0.004753424001631065,274.36798170429057,0.02754111997619953,0.10380179757891428,1.0654338493384232,47.77462481892553
m1472.obj,0.49528032751358014,0.0019458588262161768,283.71232570544254,0.006701757479656586,0.025620992555955287,1.0232541882520425,34.60542427836818
m1473.obj,0.5021599629057967,0.0019720623884597922,287.89397542565365,0.010901267197141103,0.037247541029570085,1.0017329770785948,120.91034520716435
m1475.obj,0.8877286789260312,0.004838702482516399,264.19861637812676,0.02807484373186194,0.10580478075161766,1.0650598002662386,47.55800902637465
m1476.obj,0.5036428184202978,0.00202240141660131,276.1727609918103,0.010701000755243382,0.033344814695269245,1.0050280153016815,71.595235476278
m1477.obj,0.839394681710813,0.0025241298250058154,820.7726746486057,0.008410797467713171,0.02809940335851931,1.0597164516576545,25.177483809512392
m1478.obj,0.5399845144883267,0.00024241029840046626,23691.328275328553,0.0016837370164224188,0.003998439762540143,1.0104512901207465,127.33548333858211
D00069.obj,1.4033076663597814,0.003046283419713996,2633.090016927157,0.02966710631010021,0.0563448489299778,1.012730169194169,10.049335986647966
D00132.obj,1.0736332426945043,0.0069468179385756435,226.74809256055076,0.05072640613032267,0.14080360847097334,1.014298138139242,71.75181370030845
D00178.obj,1.1399328920554208,0.0006585231696276993,30202.53262900511,0.00406064107044492,0.012248474496683304,1.0023525794865,16.34051157391295
D00199.obj,1.0205681049309112,0.005954687249935751,265.06701537113014,0.026330732858873176,0.05896466427093604,1.0241365888742429,6.211956450687413
D00246.obj,0.6936481170320695,0.001456190819711545,1391.6457063260145,0.01682074620755177,0.04476538663574898,1.0000007794109464,18.377229226594437
D00276.obj,1.663708334084579,0.018002066371468353,125.6418972611397,0.04833190090343192,0.10920573944325343,1.0194247510479084,3.3571730939511824
D00277.obj,0.8286111918305331,0.003365008796432225,444.2501709045831,0.017684680662708667,0.05872897201845473,1.0017284423543138,5.159285903638933
D00320.obj,0.7773785474044427,0.0038839879084944396,275.3528291386964,0.028722229418732644,0.0883137084387559,1.0000047902508067,8.844932549020367
D00373.obj,1.1806695803683371,0.012132400582276291,98.86424766225008,0.047160935436109136,0.12578129873955368,1.0000696414415349,12.719018630718345
D00410.obj,0.9473054103949314,0.007822930272362083,122.822734194211,0.07260710893982952,0.19057456785866758,1.0027237761555523,12.764138712134878
D00490.obj,1.0469697059889655,0.003107598993309188,1050.7515252282756,0.01871217600534092,0.0478131605897283,1.008514765100224,10.354819045681673
D00515.obj,1.315843144883977,0.012381833292149924,131.3984034986034,0.048294570017815404,0.1265617861174084,1.000005292811438,8.835202826435573
D00601.obj,1.8561090402345801,0.023587947597375473,101.61966899119793,0.06739439335835017,0.14751308489228754,1.070156350148935,3.456998079132758
D00616.obj,0.8036443912000693,0.0030398109894191447,496.64517340332515,0.0286013873345732,0.07533728144055482,1.0058455773237935,18.78688633085611
D00632.obj,0.9695471252458058,0.009965317424123404,81.14693522432773,0.043435070022428086,0.11093984028962735,1.0104300773922756,16.110319173410364
D00634.obj,1.2979958086245913,0.0030699045475210936,2051.7183960394946,0.01300552763549107,0.031563497392472065,1.0157035277114972,8.585562786132986
D00666.obj,1.1787784277563633,0.013839837954565615,75.61050775616299,0.06211350361330784,0.14290633206089828,1.0299670405696533,28.332328801260097
D00854.obj,0.9594723338334902,0.002574831689192105,1178.0054643492504,0.013556143802935317,0.03291266816575455,1.0000908031651976,7.155078432191545
D00890.obj,2.5600047425007575,0.0057067078636948085,4555.107748899276,0.01949310286599356,0.04758072902865936,1.01201821559495,11.77211950385211
D00900.obj,1.1471440175801895,0.0035450877067591067,1062.0561834370894,0.023570729360954328,0.06545733159942196,1.0011849057671178,9.665497515724267
m1118.obj,0.9037070913599442,0.001581107779341864,2610.404119449627,0.011700182621054739,0.025359411590715156,1.0167722808538253,12.987839831923415
m1119.obj,1.3017162098962316,0.011528798339527028,146.73323092003662,0.03967166292919621,0.09228362012878183,1.0173471926570659,6.251904205237986
m1120.obj,2.086469545211385,0.004974228389164425,3245.8790505258344,0.016982389913063865,0.04047145607133246,1.0162831601615614,15.315224072790711
m1121.obj,0.939155642303788,0.0016662708506820913,2637.96572645474,0.006238679050555069,0.01703733285332683,1.0013145541070547,4.299684492167642
m1122.obj,1.4416115847402753,0.009641104204047431,284.9960650024213,0.03320461979402524,0.0782932009992027,1.0152905783505894,9.150579552616655
m1123.obj,1.251866399833199,0.011433126843475286,132.70629743734864,0.0505121854368369,0.12510723327307705,1.0263397726842705,3.548357741685297
m1124.obj,0.8583038515119885,0.002043516389892623,1338.7964744819324,0.014097546073733239,0.034700308712906615,1.0141447685559344,21.909889319846112
m1125.obj,1.299365334375905,0.01256803561130358,122.8023420466314,0.058483476943780255,0.10651888737588591,1.0189785962857905,10.722527296816612
m1126.obj,1.1118838362970744,0.010147433981300831,118.03570764908275,0.05161952128956436,0.10442583636209797,1.0341420808239843,21.02169356583825
m1127.obj,0.9827836152891126,0.010379738622884046,77.9019831892494,0.061478468731598866,0.13467092013454385,1.0238269802496953,24.169946519224887
m1128.obj,1.1769595489712006,0.009757607975299225,151.4068434669992,0.04300454654473079,0.10101752420152489,1.028843231721869,23.79844466234668
m1129.obj,1.0250987532945384,0.0074540346573415284,171.42017227466917,0.03505606609072817,0.09855165946553264,1.0036704179964158,7.093215909149648
m1131.obj,0.9497368350152532,0.009227681307640076,88.95539633663782,0.05975929063931045,0.11778595818067239,1.0190967667617485,13.518036654223591
m1132.obj,0.894541262624463,0.0031287428654214744,646.5602728201818,0.020267492899927384,0.054958590064957596,1.0132000398015835,37.25787587217315
m1133.obj,0.9626719749570233,0.008620676596371146,106.14508949782295,0.03753625081997391,0.09731412499075372,1.0068401570230352,15.729391629736359
m1134.obj,0.5922190813455428,0.0029961507522304567,204.58203436058434,0.03811175309000412,0.08623593793144714,1.0078655831751822,32.285715407988214
m1135.obj,0.8952078083930569,0.004225228044553673,355.31938687358235,0.042869365143709225,0.09263433304245003,1.009484658900471,28.46081963231317
m1136.obj,0.42634963425492894,0.0018015516505096583,211.13093698854667,0.013755229265338181,0.04332663080618673,1.0004573387980684,9.139611837652804
m1137.obj,0.7140929228133122,0.0015748002609920952,1298.257550586719,0.019837983602457126,0.050100125986896414,1.0049061702416247,38.888251430371824
m1138.obj,2.0001378946465094,0.016898130320715424,247.77080423554065,0.038948455510206696,0.09812281959722989,1.040329130451152,2.723294573449572
m1139.obj,1.0702707323677627,0.003781336737790306,758.1198471743547,0.0211714574627841,0.043808805497346864,1.0174647828634231,6.304840975881825
m1141.obj,1.0378123649644295,0.006162081229716471,260.2851019420206,0.03242802207600921,0.07616817583373678,1.0000000367284994,6.054915931903938
m1143.obj,1.4243592328530694,0.018950658424292926,71.14716906140265,0.18261870965072874,0.348767856027263,1.0143645763535563,8.915870134455453
m1144.obj,1.100392947172535,0.004334773262185353,626.9865857519743,0.02246983477686762,0.05697816910406882,1.0004863980923808,3.8004816303643123
m1146.obj,0.7193375814273255,0.009196156082476852,38.91644942584258,0.036441542345539875,0.14903181455970554,1.0172663876010044,37.9928393484041
D00089.obj,0.42218337949814067,0.003492585625961065,54.54524514948727,0.026940870665964657,0.11060900582959904,1.0000395914547584,9.890847359160082
D00113.obj,2.3813654926264256,0.050093721845574556,47.583808070455845,0.09037396213471754,0.30563409865585905,1.016670802965488,3.35476301313853
D00164.obj,1.0435881214475509,0.004519380402915964,492.0137181671324,0.03213026384337344,0.11262168328464472,1.0003184251009776,5.920112039499945
D00234.obj,0.5246553256347758,0.008731214588355532,16.750221688402668,0.0312078242948922,0.18040525433453805,1.0013382424865036,2.606034210757765
D00271.obj,0.9281530370353014,0.005113444115076944,270.3829916441403,0.024649739605240396,0.06323252380157851,1.2186493170811252,11.71170645426086
D00284.obj,0.44693998168384785,0.003304223940011006,72.30299713003525,0.030066672110594675,0.08931247710534927,1.0001118895134484,4.155693129644163
D00323.obj,0.1734071035363226,0.0005257101121207025,166.82288110418267,0.04399868105754874,0.2609980503463353,1.0000703343699475,626.2861690618486
D00386.obj,0.3608297023757942,0.0031875267471324544,40.883379802864674,0.09388415500476105,0.3302761572061931,1.0016482340133235,120.74676082291981
D00438.obj,0.3659754863675414,0.0019303687419927151,116.3116089311974,0.03085868066633971,0.15082733147085176,1.0001011089581793,46.9763299149073
D00442.obj,1.546830632312561,0.000724327690631559,62374.30817280537,0.0022745093781956385,0.008794899033483154,1.0004344478765212,3.2365520097481766
D00546.obj,0.5274858275277743,0.0056891123532944645,40.095071453476656,0.082413577311475,0.2900488707960571,1.0010644751041413,9.379581770661545
D00599.obj,0.2770955101411641,0.001017849912951178,181.58024819875075,0.025841339537638962,0.12136156396193032,1.0000210969779586,57.05131006905351
D00625.obj,0.6105675660566028,0.0024761494603768794,328.2427235856037,0.008266974249695143,0.03141455110651152,1.0008113949536945,5.320732096700356
D00689.obj,0.343303231353017,0.0012527003602532832,227.97482744962238,0.015734814106516986,0.061498311215574204,1.0000007516634226,9.427483755587367
D00736.obj,0.3798820777177145,0.0024187915611148707,82.85088484760456,0.034770158822543126,0.14803226786421975,1.0000565976701918,30.536143126672126
D00762.obj,0.5787834566503403,0.011008035245592657,14.147390177116275,0.033195794249741756,0.16718933840597003,1.003182882264246,3.7400927750257376
D00862.obj,0.5483273449432429,0.00432630884617604,77.88114020295001,0.035028382234569194,0.14087722276093145,1.0000008221293422,10.299423651146403
D00922.obj,0.8363127102623792,0.010113978340463075,50.560304376498735,0.025883390983783103,0.11401140380908302,1.0102854528702843,1.7076058261749218
D00961.obj,0.36252873447760076,0.002063960167404934,98.89453856902776,0.028308740175001592,0.12242444889628823,1.0001430641218534,45.762096439503296
D00999.obj,0.29421509200082874,0.0020587430435754575,53.12979943595774,0.041823781626434166,0.16783173312498148,1.0000016277903752,24.290401623585478
m28.obj,1.1246384337086228,0.028186900729596905,15.830394507609746,0.1267009220348206,0.35383946368358116,1.0216949801499176,7.084077397195668
m29.obj,0.5276670405642022,0.01451793459623612,6.163364591978991,0.12007550698601098,0.43935470253691367,1.0359671186732369,8.058931164125823
m30.obj,0.7026380976137229,0.013798391662122869,16.109637651381835,0.08022133219155651,0.2899407150186499,1.0674852757171756,12.447568086597405
m31.obj,1.2246126197858065,0.0703330240509038,3.2826549617744014,0.31897913808689593,0.6379563959594576,1.0582231951894128,13.18444835167427
m32.obj,0.6710310860365211,0.025696646402866594,4.045969909932413,0.14469044815591747,0.3888755129392122,1.030914878344828,10.63376039288126
m33.obj,2.141698154426782,0.07359921533091324,16.035261453940432,0.12558168733449912,0.39176300065377123,1.218109123268687,4.604901393133333
m34.obj,0.4227965631786356,0.003513470393113064,54.13390733262315,0.0267819895454235,0.11116743489006525,1.0001380207320687,8.764283825787725
m35.obj,1.9089525344341445,0.093914968317622,6.9737019751492655,0.16360647485473953,0.38665890800496544,1.074752382299551,2.1967758170216194
m36.obj,1.7363462790364081,0.04156597279134754,26.790495780342297,0.05896852752953552,0.20053724689023472,1.0738989140165103,15.265459813486576
m37.obj,0.8058691170308537,0.009778189581108303,48.39764822798529,0.029858072154445452,0.1296947129884701,1.000425847428204,5.856187270098278
m38.obj,0.294650070937448,0.0020616501755670417,53.21539937316195,0.041604691043906496,0.16866458969875545,1.0002330030349178,17.134042885245965
m39.obj,0.7378258987797623,0.008170299256452029,53.20266476642163,0.04023260103191222,0.18124140010895573,1.0009614544029606,30.028126798833902
m40.obj,0.34349608833290574,0.0015024767000114277,158.74407413926994,0.019008274962681843,0.07369927926842543,1.000283123131866,8.828292326851662
m41.obj,0.36593173008741087,0.0016876223166569745,152.12385203859316,0.02726040188972554,0.13178042566443435,1.0000393339457103,47.027427891832446
m42.obj,0.3156301307783415,0.0005563299610881626,898.2931613468666,0.004703113464453846,0.028677831657419606,1.000014449641029,5.54251606007394
m43.obj,0.29436354016937416,0.00018505846434551103,6585.394105406337,0.0005376837065632654,0.0035165762808381925,1.010160610962435,9.070041537815637
m44.obj,0.4718517049245923,0.0030756525707526863,98.19506486851068,0.03128654660099407,0.09733568096089612,1.0012806416877538,13.085774428290007
m45.obj,0.447160920085098,0.0032918837737186245,72.95417714673279,0.02989895083752587,0.08898244292841719,1.000111105102953,4.196747710207327
m47.obj,0.3010436185711588,0.002891414325704697,28.854612507287424,0.03121088631457133,0.16047014371356147,1.0000608068262749,35.49009387138177
m48.obj,1.0009540028917205,0.06064589950881974,2.410943898580421,0.30644582759848943,0.8210247754716227,1.02152663641515,10.86377844007209
